item_id,timestamp,target_value,target_value,target_value,target_value,target_value,target_value,target_value,target_value,target_value,target_value,target_value
2020122706050811,2021-12-25 13:55:00,65.6,0.0,0.0,0.0,0.0,1.1,6.5,0.0,0.0,0.0,0.0
2020122706050811,2021-12-25 14:00:00,24.5,7.1,30.7,28.8,7.3,5.7,11.9,70.1,4.4,19.6,81.8
2020122706050811,2021-12-25 14:05:00,10.8,24.4,143.4,15.1,4.6,14.2,11.3,263.0,6.2,49.3,210.4
2020122706050811,2021-12-25 14:11:00,15.2,30.9,46.7,8.8,6.0,18.1,9.8,177.2,3.7,23.5,125.4
2020122706050811,2021-12-25 14:16:00,18.8,27.1,108.5,6.9,6.6,21.4,7.3,172.4,4.5,8.8,143.1
2020122706050811,2021-12-25 14:21:00,20.4,31.0,95.3,6.9,6.9,23.5,7.6,152.5,4.3,8.6,127.1
2020122706050811,2021-12-25 14:27:00,21.4,30.6,98.6,7.3,7.3,20.8,7.7,151.1,4.6,9.1,110.2
2020122706050811,2021-12-25 14:32:00,18.7,30.7,96.8,7.4,6.5,22.1,7.0,148.7,5.1,9.2,107.7
2020122706050811,2021-12-25 14:37:00,19.2,32.1,95.8,7.9,6.7,18.4,6.9,144.9,5.3,9.6,107.6
2020122706050811,2021-12-25 14:43:00,20.4,30.5,104.3,8.3,6.0,18.6,6.7,156.5,5.6,10.0,112.8
2020122706050811,2021-12-25 14:48:00,19.1,31.9,77.3,8.6,5.7,13.4,7.4,151.4,5.8,9.7,65.6
2020122706050811,2021-12-25 14:53:00,19.9,27.9,82.4,8.6,6.1,14.1,7.3,158.9,6.1,7.7,61.6
2020122706050811,2021-12-25 14:59:00,20.1,29.2,84.6,9.3,5.3,14.4,7.7,138.7,6.3,8.1,67.2
2020122706050811,2021-12-25 15:04:00,21.3,30.7,88.1,9.8,5.5,14.8,6.1,146.6,6.2,7.5,72.4
2020122706050811,2021-12-25 15:09:00,20.6,29.6,83.3,9.7,5.5,14.2,7.7,139.0,5.7,7.3,71.3
2020122706050811,2021-12-25 15:15:00,21.1,29.2,86.1,9.9,5.4,14.3,7.1,142.3,5.7,7.4,73.0
2020122706050811,2021-12-25 15:20:00,22.0,30.5,90.0,9.6,5.4,14.9,7.3,148.7,5.9,6.5,76.3
2020122706050811,2021-12-25 15:25:00,23.7,33.1,98.0,7.1,5.8,15.0,7.8,161.5,5.5,7.0,70.3
2020122706050811,2021-12-25 15:31:00,24.5,33.9,103.2,7.4,5.3,15.5,7.5,162.6,5.7,7.3,73.3
2020122706050811,2021-12-25 15:36:00,25.0,34.5,103.4,7.6,5.5,15.8,7.6,166.1,5.7,6.6,74.9
2020122706050811,2021-12-25 15:41:00,25.9,34.8,106.6,7.9,5.7,16.1,7.6,165.1,5.9,6.9,77.5
2020122706050811,2021-12-25 15:47:00,26.2,35.2,107.5,8.0,5.7,16.3,7.5,166.1,5.9,6.8,78.3
2020122706050811,2021-12-25 15:52:00,25.9,34.2,105.3,8.0,5.7,15.7,7.6,135.8,5.9,6.9,78.4
2020122706050811,2021-12-25 15:57:00,25.7,34.1,105.8,8.2,5.7,15.8,7.5,125.1,5.9,7.0,79.6
2020122706050811,2021-12-25 16:03:00,26.0,34.2,102.7,8.3,5.7,15.9,7.6,120.0,6.0,7.0,80.7
2020122706050811,2021-12-25 16:08:00,25.4,34.1,99.4,8.4,5.7,16.2,7.6,122.7,6.0,7.1,82.5
2020122706050811,2021-12-25 16:13:00,25.1,34.1,100.4,8.5,5.8,16.1,7.7,121.3,6.1,7.2,83.4
2020122706050811,2021-12-25 16:19:00,24.9,32.9,101.2,8.5,5.8,15.8,7.7,120.2,6.0,7.2,83.3
2020122706050811,2021-12-25 16:24:00,24.3,32.4,101.1,8.6,5.9,16.1,7.7,120.5,5.9,7.2,81.2
2020122706050811,2021-12-25 16:29:00,24.9,32.5,104.0,8.8,6.1,16.6,8.0,123.8,6.1,7.4,83.8
2020122706050811,2021-12-25 16:35:00,25.8,33.6,107.4,9.1,6.3,17.1,6.9,113.8,6.3,7.7,86.7
2020122706050811,2021-12-25 16:40:00,25.9,33.9,106.9,8.9,6.3,17.3,6.8,127.4,6.3,7.6,85.8
2020122706050811,2021-12-25 16:45:00,26.4,34.4,99.2,8.9,6.5,17.3,5.7,128.7,6.5,7.9,88.4
2020122706050811,2021-12-25 16:51:00,26.6,31.5,94.2,8.9,6.5,17.4,5.8,127.4,6.4,7.9,89.6
2020122706050811,2021-12-25 16:56:00,27.4,31.9,96.3,8.7,6.7,17.8,5.4,130.0,6.3,8.0,91.8
2020122706050811,2021-12-25 17:01:00,27.8,30.9,98.7,8.8,6.6,18.1,5.4,133.2,6.4,8.2,94.1
2020122706050811,2021-12-25 17:07:00,27.3,29.1,99.3,8.9,6.5,18.3,5.5,132.8,6.5,8.2,93.5
2020122706050811,2021-12-25 17:12:00,27.1,29.3,98.8,8.9,6.6,17.6,5.5,133.9,6.5,8.2,94.3
2020122706050811,2021-12-25 17:17:00,27.3,29.2,99.4,8.9,6.6,17.7,5.5,112.6,6.5,8.3,94.9
2020122706050811,2021-12-25 17:23:00,27.4,29.1,100.3,8.8,6.7,17.6,5.5,113.7,6.5,8.3,95.8
2020122706050811,2021-12-25 17:28:00,30.8,29.9,111.7,9.7,7.5,19.7,6.2,125.9,3.8,8.7,105.1
2020122706050811,2021-12-25 17:34:00,30.7,30.6,114.2,10.0,7.6,19.2,6.0,128.2,3.9,8.9,106.0
2020122706050811,2021-12-25 17:39:00,30.7,30.6,114.4,10.0,7.6,18.7,6.0,128.8,3.9,8.9,106.3
2020122706050811,2021-12-25 17:44:00,30.4,28.8,116.0,10.2,7.7,18.8,6.1,127.1,3.8,8.9,108.4
2020122706050811,2021-12-25 17:50:00,30.7,29.0,115.8,10.3,7.7,18.7,6.2,128.4,3.8,8.9,109.9
2020122706050811,2021-12-25 17:55:00,31.0,28.2,111.0,10.2,7.7,17.2,6.3,129.9,3.8,9.0,111.3
2020122706050811,2021-12-25 18:00:00,31.2,28.3,107.3,10.3,7.7,17.3,6.3,130.9,3.8,9.1,112.1
2020122706050811,2021-12-25 18:06:00,31.2,28.6,105.8,10.3,7.6,16.7,6.2,131.7,3.8,9.0,112.7
2020122706050811,2021-12-25 18:11:00,30.9,28.5,80.8,10.4,7.5,16.1,6.2,127.9,3.9,9.1,113.9
2020122706050811,2021-12-25 18:16:00,31.2,28.8,82.4,10.7,7.7,16.4,6.3,128.1,3.6,9.2,115.8
2020122706050811,2021-12-25 18:22:00,31.4,29.0,83.1,10.7,7.8,16.2,6.3,123.8,3.6,9.3,117.1
2020122706050811,2021-12-25 18:27:00,31.5,29.4,84.5,10.9,7.9,16.5,6.3,126.1,3.7,8.9,118.7
2020122706050811,2021-12-25 18:32:00,32.4,30.2,85.7,11.1,8.2,16.9,6.5,128.8,3.5,9.2,118.3
2020122706050811,2021-12-25 18:38:00,32.0,30.4,82.3,11.1,8.3,15.6,6.6,113.4,3.5,9.1,117.6
2020122706050811,2021-12-25 18:43:00,31.4,30.8,82.1,11.2,8.3,15.9,6.2,115.4,3.6,9.0,118.6
2020122706050811,2021-12-25 18:48:00,31.1,30.5,82.2,11.2,8.4,15.9,6.2,116.0,3.6,8.9,119.6
2020122706050811,2021-12-25 18:54:00,31.1,30.8,81.9,11.2,8.3,15.8,6.3,113.7,3.6,9.0,117.5
2020122706050811,2021-12-25 18:59:00,30.3,31.0,81.9,11.2,8.3,15.8,6.3,113.8,3.6,9.0,117.5
2020122706050811,2021-12-25 19:04:00,30.3,31.0,82.0,11.3,8.3,15.8,6.2,114.0,3.6,9.0,117.7
2020122706050811,2021-12-25 19:10:00,30.3,31.0,82.0,11.3,8.3,15.8,6.2,114.0,3.6,9.0,117.7
2020122706050811,2021-12-25 19:17:00,30.3,31.0,82.0,11.3,8.3,15.8,6.2,114.0,3.6,9.0,117.7
2020122706050811,2021-12-25 20:59:00,30.3,31.0,82.0,11.3,8.3,15.8,6.2,114.0,3.6,9.0,117.7
2020122706050811,2021-12-25 21:05:00,27.9,26.4,92.7,11.3,8.7,14.8,6.1,117.9,3.5,9.7,111.1
2020122706050811,2021-12-25 21:11:00,23.8,27.3,86.6,10.7,9.8,16.3,4.3,115.4,3.8,10.6,111.1
2020122706050811,2021-12-25 21:17:00,26.0,30.0,93.8,11.8,9.0,16.8,4.3,120.9,3.5,10.7,100.7
2020122706050811,2021-12-25 21:22:00,21.6,28.7,98.8,12.0,9.6,17.1,4.6,121.8,3.2,11.0,96.6
2020122706050811,2021-12-25 21:28:00,18.3,29.0,102.9,12.5,10.1,18.0,4.4,127.0,3.2,11.5,102.5
2020122706050811,2021-12-25 21:34:00,17.9,28.5,106.9,12.4,9.8,17.6,4.4,130.6,3.3,11.8,97.9
2020122706050811,2021-12-25 21:40:00,17.8,28.2,108.3,12.1,9.9,17.3,4.4,134.3,3.3,11.8,97.7
2020122706050811,2021-12-25 21:46:00,18.1,28.1,111.0,12.3,9.8,17.8,4.4,136.6,3.2,11.6,99.1
2020122706050811,2021-12-25 21:52:00,17.9,28.7,107.7,12.5,9.8,17.8,4.4,137.2,3.2,11.4,98.5
2020122706050811,2021-12-25 21:57:00,17.8,23.4,109.8,12.4,9.6,17.3,4.5,141.2,3.2,11.6,99.8
2020122706050811,2021-12-25 22:03:00,17.5,23.7,109.5,12.0,9.7,17.2,4.5,137.2,3.3,11.3,100.7
2020122706050811,2021-12-25 22:09:00,17.8,23.4,110.9,12.2,9.8,17.6,4.6,139.8,3.1,11.1,102.7
2020122706050811,2021-12-25 22:15:00,17.4,23.6,113.2,12.0,9.7,17.9,4.7,140.7,3.1,11.3,103.9
2020122706050811,2021-12-25 22:21:00,17.8,24.0,112.3,12.2,9.6,18.1,4.8,138.5,3.0,10.5,106.5
2020122706050811,2021-12-25 22:27:00,18.1,24.6,114.0,12.1,9.8,18.3,4.6,141.4,3.1,10.7,108.9
2020122706050811,2021-12-25 22:32:00,18.2,23.5,115.7,12.3,9.7,18.2,4.7,140.8,3.1,10.5,108.7
2020122706050811,2021-12-25 22:38:00,18.4,23.9,118.0,12.0,9.5,18.3,4.7,139.4,3.0,10.4,109.2
2020122706050811,2021-12-25 22:44:00,18.7,24.2,116.2,12.0,9.4,18.1,4.8,126.3,3.0,10.4,109.7
2020122706050811,2021-12-25 22:50:00,18.6,23.9,109.9,11.9,9.4,18.2,4.8,125.4,3.0,10.4,110.9
2020122706050811,2021-12-25 22:56:00,18.6,23.9,108.6,12.0,9.4,17.7,4.8,125.9,3.1,10.5,100.5
2020122706050811,2021-12-25 23:02:00,18.5,23.7,109.9,11.4,9.4,17.6,4.9,126.6,3.1,10.4,100.2
2020122706050811,2021-12-25 23:07:00,18.7,23.9,109.8,11.5,9.5,17.5,4.9,123.6,3.1,10.4,101.5
2020122706050811,2021-12-25 23:13:00,18.7,23.8,110.2,11.6,9.5,17.6,4.9,121.8,3.1,10.3,102.2
2020122706050811,2021-12-25 23:19:00,19.1,24.3,111.1,11.8,9.6,18.0,4.9,122.6,3.0,10.4,104.3
2020122706050811,2021-12-25 23:25:00,19.0,24.4,111.4,11.7,9.7,18.1,5.0,122.9,3.0,10.3,104.5
2020122706050811,2021-12-25 23:31:00,19.1,24.4,111.8,11.8,9.8,18.1,5.0,119.3,3.0,10.3,103.9
2020122706050811,2021-12-25 23:37:00,19.3,24.4,110.7,11.8,9.8,18.1,5.0,116.5,3.0,10.4,104.3
2020122706050811,2021-12-25 23:42:00,19.4,24.4,109.4,11.9,9.8,18.0,5.1,116.3,3.0,10.3,103.7
2020122706050811,2021-12-25 23:48:00,19.5,24.5,110.0,12.0,9.9,18.0,5.1,116.1,3.0,10.1,103.7
2020122706050811,2021-12-25 23:54:00,19.4,24.6,109.9,12.0,9.8,18.0,5.1,115.1,3.0,10.0,102.7
2020122706050811,2021-12-26 00:05:00,19.4,24.5,109.9,11.9,9.8,18.0,5.1,115.2,3.0,10.0,103.1
2020122706050811,2021-12-26 00:10:00,19.6,23.8,111.9,12.0,10.0,18.2,4.8,116.5,3.0,10.1,105.0
2020122706050811,2021-12-26 00:16:00,19.7,23.5,111.6,12.0,10.0,18.1,4.8,108.9,3.0,10.1,104.7
2020122706050811,2021-12-26 00:22:00,19.8,23.5,111.4,12.0,10.0,18.1,4.8,109.5,3.0,10.1,104.8
2020122706050811,2021-12-26 00:28:00,19.9,23.5,111.9,12.0,9.9,18.0,4.8,110.0,3.1,10.2,105.4
2020122706050811,2021-12-26 00:34:00,20.0,23.6,112.5,12.0,10.0,17.9,4.8,107.6,3.1,10.2,106.0
2020122706050811,2021-12-26 00:40:00,20.1,23.6,112.6,12.0,10.0,17.7,4.8,107.0,3.1,10.2,106.0
2020122706050811,2021-12-26 00:45:00,19.9,23.4,111.4,12.0,10.0,17.8,4.8,106.5,3.1,10.2,106.1
2020122706050811,2021-12-26 00:51:00,20.0,23.5,108.9,11.9,10.0,17.7,4.8,104.5,3.1,10.1,104.1
2020122706050811,2021-12-26 00:57:00,19.8,23.3,109.0,11.9,10.0,17.7,4.9,104.1,3.1,10.1,104.3
2020122706050811,2021-12-26 01:03:00,20.0,23.5,109.6,12.0,10.1,17.8,4.8,104.5,3.1,10.2,105.1
2020122706050811,2021-12-26 01:09:00,19.8,23.6,109.3,12.0,10.0,17.8,4.8,104.4,3.1,10.3,104.7
2020122706050811,2021-12-26 01:15:00,19.7,23.4,109.7,12.0,10.0,17.9,4.8,104.3,3.1,10.3,104.9
2020122706050811,2021-12-26 01:20:00,19.4,23.4,109.8,12.0,10.0,17.9,4.8,104.6,3.1,10.3,105.0
2020122706050811,2021-12-26 01:26:00,19.3,23.0,109.7,12.0,10.0,17.8,4.8,104.3,3.1,10.3,104.7
2020122706050811,2021-12-26 01:32:00,19.7,23.4,112.0,12.2,10.2,18.1,4.9,106.5,3.2,10.4,106.3
2020122706050811,2021-12-26 01:38:00,17.9,23.3,112.1,12.3,10.2,18.2,5.0,107.2,3.2,10.5,106.8
2020122706050811,2021-12-26 01:44:00,18.0,23.4,112.1,12.3,10.2,18.2,4.9,107.5,3.2,10.5,107.1
2020122706050811,2021-12-26 01:50:00,18.0,23.3,112.3,12.4,10.2,18.2,5.0,107.5,3.2,10.5,107.2
2020122706050811,2021-12-26 01:55:00,18.0,23.3,112.1,12.4,10.2,18.2,5.0,107.6,3.2,10.5,107.5
2020122706050811,2021-12-26 02:01:00,18.0,23.3,111.6,12.4,10.2,18.2,4.9,107.7,3.2,10.5,107.5
2020122706050811,2021-12-26 02:07:00,18.0,23.3,111.8,12.4,10.3,18.2,4.9,107.8,3.2,10.5,107.6
2020122706050811,2021-12-26 02:13:00,18.0,23.3,111.8,12.4,10.3,18.2,4.9,107.9,3.2,10.5,107.6
2020122706050811,2021-12-26 02:19:00,18.0,23.2,108.8,12.4,10.2,18.2,5.0,108.1,3.2,10.4,107.8
2020122706050811,2021-12-26 02:25:00,17.9,23.2,109.3,12.4,10.3,18.3,5.0,108.4,3.2,10.5,108.2
2020122706050811,2021-12-26 02:30:00,18.0,23.3,109.7,12.5,10.3,18.4,5.0,108.8,3.2,10.3,108.6
2020122706050811,2021-12-26 02:36:00,18.0,23.4,110.1,12.4,10.3,18.3,5.0,106.1,3.2,10.2,109.0
2020122706050811,2021-12-26 02:42:00,18.0,23.4,109.9,12.4,10.3,18.3,5.0,106.2,3.2,10.2,109.1
2020122706050811,2021-12-26 02:48:00,18.1,23.4,110.1,12.4,10.3,18.3,5.0,106.2,3.2,10.2,108.6
2020122706050811,2021-12-26 02:54:00,18.1,23.4,110.3,12.5,10.3,18.3,5.0,101.7,3.2,10.2,108.9
2020122706050811,2021-12-26 03:00:00,18.1,23.5,110.3,12.5,10.3,18.3,5.0,101.8,3.2,10.2,108.8
2020122706050811,2021-12-26 03:05:00,18.1,23.4,110.5,12.5,10.3,18.3,5.0,101.8,3.2,10.2,108.7
2020122706050811,2021-12-26 03:11:00,18.2,23.4,110.5,12.5,10.3,18.3,5.0,101.8,3.2,10.1,108.7
2020122706050811,2021-12-26 03:17:00,18.2,23.4,110.2,12.3,10.3,18.4,5.0,101.5,3.2,10.1,108.3
2020122706050811,2021-12-26 03:23:00,18.2,23.4,110.3,12.2,10.3,18.4,5.0,101.6,3.2,10.1,108.4
2020122706050811,2021-12-26 03:29:00,18.2,23.5,110.2,12.2,10.3,18.4,5.0,101.6,3.2,10.1,108.4
2020122706050811,2021-12-26 03:35:00,18.0,23.5,109.8,12.2,10.3,18.4,5.0,101.3,3.2,10.1,108.0
2020122706050811,2021-12-26 03:41:00,18.0,23.5,109.9,12.2,10.3,18.4,5.0,101.3,3.2,10.1,107.8
2020122706050811,2021-12-26 03:46:00,17.9,23.6,110.1,12.2,10.3,18.2,5.0,101.5,3.2,10.1,108.0
2020122706050811,2021-12-26 03:52:00,18.0,23.5,109.7,12.2,10.2,18.1,5.0,101.7,3.2,10.1,107.9
2020122706050811,2021-12-26 03:58:00,18.0,23.5,109.7,12.2,10.2,18.2,5.0,101.6,3.2,10.2,107.7
2020122706050811,2021-12-26 04:04:00,18.0,23.5,109.7,12.2,10.2,18.2,5.0,101.6,3.2,10.2,107.8
2020122706050811,2021-12-26 04:10:00,18.0,23.5,109.8,12.2,10.2,18.2,5.0,101.7,3.2,10.1,107.9
2020122706050811,2021-12-26 04:16:00,18.0,23.4,109.9,12.3,10.2,18.2,5.0,101.8,3.2,10.1,108.0
2020122706050811,2021-12-26 04:21:00,18.0,23.4,110.0,12.3,10.2,18.2,5.0,101.5,3.2,10.1,107.6
2020122706050811,2021-12-26 04:27:00,18.0,23.4,109.5,12.3,10.2,18.1,5.0,101.4,3.2,10.1,107.1
2020122706050811,2021-12-26 04:33:00,18.0,23.4,109.3,12.3,10.2,18.1,5.0,101.5,3.2,10.1,107.1
2020122706050811,2021-12-26 04:39:00,18.0,23.4,109.0,12.3,10.2,18.1,5.0,101.5,3.2,10.1,107.2
2020122706050811,2021-12-26 04:45:00,18.0,23.5,109.4,12.3,10.2,18.1,5.0,101.8,3.2,10.1,107.4
2020122706050811,2021-12-26 04:51:00,18.1,23.5,109.5,12.3,10.2,18.1,5.0,101.7,3.2,10.1,107.5
2020122706050811,2021-12-26 04:56:00,18.1,23.5,109.6,12.3,10.2,18.1,5.1,101.7,3.2,10.1,107.6
2020122706050811,2021-12-26 05:02:00,18.1,23.5,109.7,12.3,10.2,18.1,5.0,101.4,3.2,10.1,107.7
2020122706050811,2021-12-26 05:08:00,17.7,23.5,109.5,12.3,10.3,18.2,5.1,101.1,3.2,10.1,107.5
2020122706050811,2021-12-26 05:14:00,17.7,23.5,108.6,12.3,10.3,18.0,5.1,100.7,3.2,10.1,107.6
2020122706050811,2021-12-26 05:20:00,17.7,23.4,108.6,12.3,10.3,18.1,5.1,100.8,3.2,10.1,107.7
2020122706050811,2021-12-26 05:26:00,17.7,23.3,107.7,12.3,10.3,18.1,5.1,100.5,3.2,10.1,107.4
2020122706050811,2021-12-26 05:31:00,17.7,23.3,107.6,12.3,10.3,18.1,5.1,100.5,3.2,10.1,107.4
2020122706050811,2021-12-26 05:37:00,17.7,23.3,107.3,12.3,10.3,18.1,5.1,100.3,3.2,10.1,107.0
2020122706050811,2021-12-26 05:43:00,17.7,23.3,107.4,12.3,10.3,18.1,5.1,100.4,3.2,10.1,107.2
2020122706050811,2021-12-26 05:49:00,17.7,23.3,107.2,12.3,10.2,18.0,5.1,100.4,3.2,10.1,107.2
2020122706050811,2021-12-26 05:55:00,17.8,23.3,107.3,12.3,10.2,18.1,5.1,100.5,3.2,10.1,106.8
2020122706050811,2021-12-26 06:01:00,17.8,23.4,107.5,12.3,10.2,18.0,5.1,100.7,3.2,10.1,107.0
2020122706050811,2021-12-26 06:07:00,17.8,23.4,107.7,12.3,10.2,18.1,5.1,100.9,3.3,10.1,107.2
2020122706050811,2021-12-26 06:12:00,17.8,23.5,108.2,12.3,10.2,18.1,5.0,101.2,3.3,10.1,107.2
2020122706050811,2021-12-26 06:18:00,17.9,23.5,108.4,12.3,10.3,18.1,5.0,101.3,3.3,10.1,107.4
2020122706050811,2021-12-26 06:24:00,17.8,23.5,108.5,12.4,10.3,18.1,5.0,101.5,3.3,10.1,107.6
2020122706050811,2021-12-26 06:30:00,17.7,23.5,104.8,12.4,10.3,18.2,5.1,98.4,3.3,10.1,104.1
2020122706050811,2021-12-26 06:36:00,17.7,23.5,105.0,12.4,10.1,18.2,5.1,98.6,3.3,10.1,104.3
2020122706050811,2021-12-26 06:42:00,17.6,23.6,105.2,12.4,10.1,18.2,5.1,98.7,3.3,10.2,104.4
2020122706050811,2021-12-26 06:48:00,17.6,23.6,105.6,12.4,10.1,18.2,5.1,98.5,3.3,10.2,104.6
2020122706050811,2021-12-26 06:53:00,17.6,23.7,105.5,12.4,10.1,18.2,5.1,96.8,3.3,10.1,104.7
2020122706050811,2021-12-26 06:59:00,17.6,23.8,105.8,12.5,10.0,18.3,5.1,97.0,3.3,10.1,104.5
2020122706050811,2021-12-26 07:05:00,17.9,24.3,107.9,11.1,10.2,18.4,5.2,82.8,3.4,10.3,106.7
2020122706050811,2021-12-26 07:11:00,17.8,24.3,105.2,11.1,10.3,18.3,5.2,82.7,3.4,10.3,106.4
2020122706050811,2021-12-26 07:17:00,17.8,24.3,105.4,11.1,10.3,18.3,5.2,82.8,3.4,10.3,106.5
2020122706050811,2021-12-26 07:23:00,17.9,21.4,106.6,11.3,10.2,18.4,5.3,74.8,3.4,10.4,108.4
2020122706050811,2021-12-26 07:28:00,18.0,21.5,107.6,11.3,10.2,18.3,5.3,75.7,3.4,10.4,105.4
2020122706050811,2021-12-26 07:34:00,18.1,21.7,108.0,11.5,10.2,18.3,5.3,76.2,3.4,10.1,106.0
2020122706050811,2021-12-26 07:40:00,18.4,20.2,110.0,11.6,10.3,16.6,5.4,76.8,3.5,10.3,107.3
2020122706050811,2021-12-26 07:46:00,18.3,20.2,110.7,11.6,10.3,16.5,5.4,76.7,3.4,10.2,107.6
2020122706050811,2021-12-26 07:52:00,18.4,20.4,111.2,11.7,10.3,16.6,5.4,76.9,3.4,10.2,108.6
2020122706050811,2021-12-26 07:58:00,18.4,20.5,111.4,11.7,10.4,16.5,5.4,76.7,3.4,10.3,108.7
2020122706050811,2021-12-26 08:03:00,18.5,20.5,112.2,11.8,10.4,16.6,5.3,77.1,3.4,10.4,109.0
2020122706050811,2021-12-26 08:09:00,18.6,20.6,112.8,11.8,10.4,16.6,5.3,77.7,3.5,10.4,108.1
2020122706050811,2021-12-26 08:15:00,18.7,20.6,101.2,11.9,10.4,16.5,5.3,78.0,3.5,10.4,107.2
2020122706050811,2021-12-26 08:21:00,18.9,20.8,101.3,11.7,10.5,16.4,5.4,78.4,3.4,10.4,107.2
2020122706050811,2021-12-26 08:27:00,18.9,20.8,101.8,11.8,10.5,16.4,5.4,78.6,3.4,10.4,107.7
2020122706050811,2021-12-26 08:33:00,18.9,20.8,99.1,11.8,10.5,16.4,5.4,78.6,3.4,10.4,107.7
2020122706050811,2021-12-26 08:38:00,18.8,20.9,99.8,11.8,10.5,16.2,5.4,79.0,3.4,10.3,106.5
2020122706050811,2021-12-26 08:44:00,18.8,20.8,99.7,11.8,10.6,16.2,5.4,79.0,3.5,10.4,106.5
2020122706050811,2021-12-26 08:50:00,18.9,20.9,100.3,11.9,10.5,16.2,5.4,79.8,3.5,10.4,105.6
2020122706050811,2021-12-26 08:56:00,19.0,20.8,100.3,11.9,10.6,16.0,5.5,80.2,3.5,10.5,104.2
2020122706050811,2021-12-26 09:02:00,18.7,20.9,100.7,11.9,10.6,16.1,5.5,79.4,3.5,10.3,104.4
2020122706050811,2021-12-26 09:08:00,18.8,21.2,100.2,12.0,10.6,16.1,5.5,78.7,3.5,9.7,104.9
2020122706050811,2021-12-26 09:13:00,18.7,21.3,100.4,12.0,10.6,16.1,5.5,77.6,3.5,9.8,105.3
2020122706050811,2021-12-26 09:19:00,18.3,21.2,100.3,12.1,10.6,15.9,5.5,78.1,3.5,9.8,105.7
2020122706050811,2021-12-26 09:25:00,18.6,21.8,101.5,12.1,10.6,16.0,5.6,78.3,3.6,9.9,109.2
2020122706050811,2021-12-26 09:31:00,18.9,21.8,100.1,12.2,10.6,16.3,5.3,79.8,3.8,9.4,110.2
2020122706050811,2021-12-26 09:37:00,19.2,21.8,101.3,12.1,10.7,16.4,5.4,74.8,3.7,9.5,111.1
2020122706050811,2021-12-26 09:43:00,18.8,21.8,102.1,12.2,10.6,16.7,5.4,74.8,3.7,9.5,112.1
2020122706050811,2021-12-26 09:48:00,19.1,22.0,93.6,12.0,10.7,16.8,5.5,74.7,3.7,9.5,111.0
2020122706050811,2021-12-26 09:54:00,19.6,22.3,95.0,12.1,10.5,14.2,5.6,76.1,3.9,9.7,113.8
2020122706050811,2021-12-26 10:00:00,19.7,22.4,95.6,12.1,10.4,14.2,5.6,77.3,3.9,9.5,113.2
2020122706050811,2021-12-26 10:06:00,20.2,22.7,97.2,12.2,9.9,14.3,5.7,78.1,3.9,9.3,114.6
2020122706050811,2021-12-26 10:12:00,20.3,23.0,98.2,12.3,9.8,14.4,5.6,79.6,3.9,9.1,115.7
2020122706050811,2021-12-26 10:18:00,20.5,23.2,98.0,12.2,9.6,14.6,5.7,78.5,4.0,9.3,117.4
2020122706050811,2021-12-26 10:23:00,20.8,23.5,98.1,12.3,9.8,14.6,5.8,77.3,4.0,9.2,108.9
2020122706050811,2021-12-26 10:29:00,21.0,23.5,100.1,12.5,9.8,14.8,5.9,77.9,4.0,9.2,109.5
2020122706050811,2021-12-26 10:35:00,21.4,24.0,101.2,12.7,9.9,15.0,6.0,79.1,3.9,9.4,111.6
2020122706050811,2021-12-26 10:41:00,21.6,24.5,102.2,13.0,10.1,15.3,6.0,79.9,4.0,9.6,113.2
2020122706050811,2021-12-26 10:47:00,21.9,24.8,103.3,13.1,10.1,15.5,6.0,79.3,4.0,9.4,113.5
2020122706050811,2021-12-26 10:53:00,22.3,24.8,103.9,13.2,10.2,15.6,6.0,80.1,3.9,9.5,113.7
2020122706050811,2021-12-26 10:58:00,22.5,25.2,104.2,13.3,10.3,15.8,6.0,80.6,3.9,9.4,114.9
2020122706050811,2021-12-26 11:04:00,22.8,25.0,104.8,13.2,10.3,16.0,6.1,81.5,3.7,9.5,116.4
2020122706050811,2021-12-26 11:10:00,22.8,24.9,101.7,13.1,10.3,16.2,6.1,82.2,3.7,9.4,116.4
2020122706050811,2021-12-26 11:16:00,19.9,25.3,101.1,13.1,10.1,16.4,6.2,83.5,3.8,9.5,117.6
2020122706050811,2021-12-26 11:22:00,23.1,25.0,101.1,13.1,10.1,16.1,6.0,82.1,3.8,9.4,117.4
2020122706050811,2021-12-26 11:28:00,23.1,25.2,101.7,12.3,10.1,16.2,5.8,83.5,3.9,9.4,117.9
2020122706050811,2021-12-26 11:34:00,23.1,25.2,102.5,12.1,10.2,16.3,5.8,83.9,3.9,9.4,118.5
2020122706050811,2021-12-26 11:40:00,23.0,24.2,103.0,12.1,10.0,16.4,5.8,84.6,3.9,9.4,119.4
2020122706050811,2021-12-26 11:45:00,23.1,24.3,103.5,12.1,9.9,16.5,5.9,85.2,3.9,9.4,119.1
2020122706050811,2021-12-26 11:51:00,23.2,24.2,104.0,12.2,9.9,16.5,5.8,85.4,3.9,9.4,118.2
2020122706050811,2021-12-26 11:57:00,23.5,23.6,104.8,12.2,9.9,16.4,5.8,84.9,3.9,9.5,118.5
2020122706050811,2021-12-26 12:03:00,23.5,23.1,105.3,12.2,9.9,16.5,5.9,82.9,3.9,9.5,119.5
2020122706050811,2021-12-26 12:09:00,23.7,23.4,106.3,12.4,9.8,16.6,5.8,83.7,3.9,9.5,120.9
